videoId,playlist_id,brand,title,viewCount,likeCount,commentCount,publishedAt,duration_seconds
EBqz4BpEHhg,OFF_PLAYLIST,CITROËN,Nouveau Citroën C4 Cactus 2018,6273,15,0,2017-10-26 12:27:52+00:00,69
fHv1J_4hVB4,OFF_PLAYLIST,BMW,Nouveau BMW X2,3886,5,0,2017-10-26 09:15:20+00:00,62
DqeEQJTTFVA,OFF_PLAYLIST,NISSAN,Nissan IMx Concept 2017,518,2,0,2017-10-25 10:24:02+00:00,180
VrP_Onb9UcE,OFF_PLAYLIST,AUDI,Nouvelle Audi A7 Sportback 2018,4447,14,0,2017-10-20 08:53:56+00:00,94
W6MK0TdoADw,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,CITROËN,Essai Citroën C3 Aircross,10305,40,3,2017-10-18 16:36:04+00:00,206
BdDa0fW-wpw,OFF_PLAYLIST,BMW,Nouveau BMW X3 - les premières infos,3422,10,1,2017-09-30 20:27:57+00:00,133
pJFFEIJgydM,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,FORD,Nouveau Ford Kuga : lancement au Maroc,50012,126,7,2017-09-29 09:19:48+00:00,179
fIgyr4mgpdo,OFF_PLAYLIST,VW,VW T-Roc 2018,22490,28,3,2017-09-29 09:19:17+00:00,118
pKTT4_GbT7A,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,VOLVO,Nouveau Volvo XC60 débarque au Maroc,26105,103,9,2017-09-24 15:25:00+00:00,263
ZigrozpCZhw,OFF_PLAYLIST,NISSAN,Nissan Qashqai 2018 débarque au Maroc,39693,78,6,2017-09-22 10:30:58+00:00,74
3p0RT4m9X2Y,OFF_PLAYLIST,VOLVO,Volvo XC40 2018,2574,13,0,2017-09-21 21:20:20+00:00,105
q1ZCB46-iKE,OFF_PLAYLIST,DACIA,Nouveau Dacia Duster - Design intérieur,4745,2,0,2017-09-17 16:35:42+00:00,128
tT7QRM2TDQE,OFF_PLAYLIST,RANGE ROVER,Range Rover Velar : lancement au Maroc,38254,190,12,2017-09-16 08:45:26+00:00,288
dHQBeUaTi_k,OFF_PLAYLIST,LAND ROVER,Land Rover Discovery SVX 2018,1283,9,0,2017-09-14 03:45:02+00:00,112
Chw1Pmfp36Y,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,NISSAN,Nouvelle Nissan LEAF - Suprématie affichée !,2136,8,1,2017-09-12 17:13:37+00:00,232
LXeGxW7WWq0,OFF_PLAYLIST,MERCEDES,Mercedes EQA Concept 2018,780,1,0,2017-09-12 09:26:51+00:00,51
xGIliDmmUNE,OFF_PLAYLIST,RENAULT,Nouvelle Renault MEGANE RS 2018,1194,2,0,2017-09-12 08:59:30+00:00,25
LwYl3O2OEzk,OFF_PLAYLIST,RENAULT,Renault SYMBIOZ Concept 2018,639,3,0,2017-09-12 08:53:32+00:00,84
2y86ed0m-pM,OFF_PLAYLIST,AUDI,Audi Elaine Concept 2017,86,0,0,2017-09-12 08:43:35+00:00,33
gndlqJN6OWk,OFF_PLAYLIST,BMW,BMW X7 iPerformance 2018,812,4,0,2017-09-10 21:25:55+00:00,45
mYgFuOmLBFE,OFF_PLAYLIST,NISSAN,Nouvelle Nissan LEAF - Simplement Géniale !,254,2,0,2017-09-08 09:16:28+00:00,157
E7z_ExM3nh4,OFF_PLAYLIST,NISSAN,Première mondiale de la nouvelle Nissan LEAF,508,0,0,2017-09-06 06:23:19+00:00,57
x669moqhGXI,OFF_PLAYLIST,DACIA,DACIA Duster 2018 - les premières infos,7759,10,0,2017-09-02 21:49:50+00:00,64
ZCRf5FSSd0I,OFF_PLAYLIST,VOLKSWAGEN,Volkswagen T-Roc 2018,6153,10,2,2017-08-25 04:51:57+00:00,44
I7YndRhSqbU,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,VW,Essai : VW Jetta ou « The family car »,50337,157,17,2017-08-06 19:54:44+00:00,204
j6ihMqBJYAs,OFF_PLAYLIST,DACIA,Dacia remercie ses 300 mille clients marocains,3014,7,1,2017-07-30 21:55:10+00:00,198
wyJCSejoyxs,OFF_PLAYLIST,MERCEDES,Mercedes Classe E Coupé - DISTRONIC PLUS,7140,35,1,2017-07-30 21:05:10+00:00,115
7AR2n5KAflE,OFF_PLAYLIST,NISSAN,NISSAN Qashqai 2018,83960,154,6,2017-07-24 08:25:13+00:00,191
AtsG9cgCd1g,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,BMW,Essai de la BMW Série 4 restylée,40413,81,4,2017-07-23 13:23:48+00:00,235
u-2aYx3latM,OFF_PLAYLIST,JAGUAR,Jaguar E-Pace 2018,10175,34,2,2017-07-22 19:54:26+00:00,148
Dbzug0oZirM,OFF_PLAYLIST,HYUNDAI,Hyundai i30 Fastback 2018,4168,4,1,2017-07-22 19:48:13+00:00,88
rS4oXmy9cK8,OFF_PLAYLIST,RENAULT,Usine Renault de Tanger fête MILL1ON,1570,9,0,2017-07-14 23:10:05+00:00,231
liLF-Dupyxs,OFF_PLAYLIST,JAGUAR,Nouveau Jaguar E-PACE 2018,774,4,1,2017-07-14 11:07:01+00:00,71
_EM5j400-5U,OFF_PLAYLIST,JAGUAR,Nouveau Jaguar E PACE dans le GUINNESS WORLD RECORDS,632,1,0,2017-07-14 11:01:19+00:00,61
BW-b7BzkK6E,OFF_PLAYLIST,AUDI,Nouvelle Audi A8,2055,4,0,2017-07-11 12:03:43+00:00,51
cp8IZmDmab8,OFF_PLAYLIST,MERCEDES,La 1ère Mercedes Classe S restylée quitte son usine toute seule !,2672,10,0,2017-07-05 18:01:11+00:00,61
_oWL3dDywZ4,OFF_PLAYLIST,BMW,BMW i8 Roadster 2018 Teaser,230,1,0,2017-07-05 17:20:40+00:00,22
Omrc9BrbldA,OFF_PLAYLIST,LAND ROVER,Land Rover Discovery 5 - Lancement au Maroc,10125,51,0,2017-07-03 08:37:43+00:00,296
ZsNW-fibybY,OFF_PLAYLIST,SEAT,SEAT Arona 2018 - Première mondiale,7178,9,0,2017-06-27 20:37:06+00:00,148
GJNUd6xIzu4,OFF_PLAYLIST,BMW,BMW X3 2018 - le film officiel,4893,17,2,2017-06-25 02:11:32+00:00,161
eJpogsZAjGQ,OFF_PLAYLIST,VOLKSWAGEN,Nouvelle Volkswagen Polo 2018,49661,94,8,2017-06-16 17:06:56+00:00,64
GJayYzhzfPY,OFF_PLAYLIST,AUDI,Audi A8 2018 Teaser,4057,6,0,2017-06-14 15:32:48+00:00,28
FMNexy5n1zU,OFF_PLAYLIST,BMW,Nouvelle BMW Série 6 GT,1085,6,0,2017-06-14 15:32:22+00:00,51
crim2BOx-Ig,OFF_PLAYLIST,CITROËN,Citroën C3 Aircross 2018,4776,4,0,2017-06-14 15:27:37+00:00,143
zCAJDBm06i4,OFF_PLAYLIST,CITROËN,"Citroën C3 Aircross, l'héritage du design",700,0,0,2017-06-14 15:27:11+00:00,97
WVUvDHDxCdk,OFF_PLAYLIST,BMW,BMW Série 5 - 6ème vs 7ème génération,165,0,0,2017-06-14 15:25:47+00:00,206
GdXHSch5g8k,OFF_PLAYLIST,HYUNDAI,Nouveau Hyundai KONA 2018,5269,6,0,2017-06-14 15:24:51+00:00,118
XVj0TEtSBiw,OFF_PLAYLIST,NISSAN,Nouveau Nissan X-Trail 2018,1364,2,1,2017-06-09 16:02:47+00:00,139
YUhPSl2G4qQ,OFF_PLAYLIST,BMW,Nouvelle BMW M4 CS,629,1,0,2017-06-09 16:01:09+00:00,61
YPIdyJX85lI,OFF_PLAYLIST,PEUGEOT,Nouvelle PEUGEOT 308 facelift,10158,7,1,2017-06-04 01:44:16+00:00,62
Vb4mZGRPvUk,OFF_PLAYLIST,HYUNDAI,Hyundai KONA 2018 Teaser,2616,7,0,2017-06-01 00:03:50+00:00,38
aVUQMSS_h5w,OFF_PLAYLIST,BMW,BMW Série 8 Concept,792,2,0,2017-05-28 23:34:22+00:00,93
oSIFbIfrUHg,OFF_PLAYLIST,BMW,Nouvelle BMW Series 1 - le film officiel,2436,11,0,2017-05-28 23:33:50+00:00,119
H3aDFncmzFE,OFF_PLAYLIST,DACIA,Nouvelle Dacia Sandero - 3ème spot TV,7138,8,1,2017-05-28 00:25:54+00:00,30
Zop3vThrR74,OFF_PLAYLIST,DACIA,Nouvelle Dacia Sandero - spot TV Teaser,907,0,0,2017-05-28 00:25:54+00:00,17
eqUK_e6T9bM,OFF_PLAYLIST,DACIA,Nouvelle Dacia Sandero - 2ème spot TV,5786,9,0,2017-05-28 00:25:54+00:00,32
gMjSJVqW_uQ,OFF_PLAYLIST,DACIA,Nouvelle Dacia Sandero - 1er spot TV,2719,4,0,2017-05-28 00:25:53+00:00,34
AXvqYN3jkEc,OFF_PLAYLIST,RENAULT,Renault et Chicco développent un berceau inédit,1753,2,0,2017-05-27 23:37:14+00:00,128
-0uu2AsRuFw,OFF_PLAYLIST,JAGUAR,Jaguar F-Pace 2017,134,3,1,2017-05-24 12:23:12+00:00,89
FJJjnnBw5cw,OFF_PLAYLIST,PORSCHE,"PORSCHE 911 :, 50ème anniversaire",184,2,0,2017-05-24 10:08:15+00:00,84
-w1bm-cHqFs,OFF_PLAYLIST,SKODA,Lancement de la Skoda Octavia restylée au Maroc,232001,640,38,2017-05-22 11:28:04+00:00,220
tcxRrF3B-YY,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,KIA,Essai de la KIA Rio 2019,95771,209,17,2017-05-21 18:23:26+00:00,166
APPCUPwYcbk,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,OPEL,Essai de l'OPEL Mokka X restylé,31872,73,3,2017-05-21 18:09:33+00:00,242
B0eH6CY1Cbo,OFF_PLAYLIST,AUDI,Audi / Google IO,192,3,0,2017-05-20 19:37:41+00:00,66
yRQL9jZtLtw,OFF_PLAYLIST,HYUNDAI,Nouvelle Hyundai Elantra 2017,11105,35,1,2017-05-19 17:22:26+00:00,206
gSZKLV6L8c8,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,RENAULT,Essai du Renault Captur facelift 2018,67971,251,3,2017-05-18 12:20:00+00:00,264
-NW4aEGqsaI,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,NISSAN,Essai de la nouveau NISSAN Micra au Maroc - تجربة قيادة نيسان ميكرا المغرب,43208,145,2,2017-05-16 18:50:59+00:00,240
gPnQdShcl7E,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Extraits de la conférence TOTAL Maroc 90 ans,988,3,0,2017-05-15 23:25:57+00:00,228
lCceV6-GJ78,OFF_PLAYLIST,PEUGEOT,PEUGEOT 308 restylée,422,3,0,2017-05-13 14:37:54+00:00,20
P_GbwRm6BhM,OFF_PLAYLIST,NISSAN,Nissan X-Trail 2018,6000,15,1,2017-05-13 13:47:32+00:00,151
EdcEaw0TfKk,OFF_PLAYLIST,SEAT,Lancement de la Seat leon 2017 au Maroc,27859,149,4,2017-05-09 15:54:52+00:00,241
nFpFkCWIDCI,OFF_PLAYLIST,NISSAN,Lancement de la nouvelle Nissan Micra au Maroc,16159,85,2,2017-05-09 15:54:52+00:00,200
4eImHl8GiBI,OFF_PLAYLIST,PEUGEOT,Lancement du nouveau PEUGEOT 3008 au Maroc,25667,159,6,2017-05-09 14:51:49+00:00,216
jOqnRuk_LoA,OFF_PLAYLIST,HYUNDAI,Tour de l'antarctique en Hyundai Santa Fe,829,3,0,2017-04-28 20:35:21+00:00,117
OPUEhh4vBBg,OFF_PLAYLIST,SKODA,Skoda Karoq 2018 - Teaser,1802,0,0,2017-04-28 20:21:50+00:00,60
6PkBmEdV3R8,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Interview de M. El Baghdadi - 8ème édition de l’Afriquia Merzouga Rally,466,2,0,2017-04-28 19:34:44+00:00,104
C8eFuM5E4Ho,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,CITROËN,Essai de la nouvelle Citroën C3,76520,316,7,2017-04-26 09:50:39+00:00,309
Q_eIkZ8epYM,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,FCA MotorVillage Casablanca - Journées portes ouvertes,1794,13,0,2017-04-22 00:31:06+00:00,183
ySI79qLPsjE,OFF_PLAYLIST,MERCEDES,Mercedes Concept A Sedan 2018,2278,2,0,2017-04-21 17:37:34+00:00,58
4zV2iVMyjmQ,OFF_PLAYLIST,JAGUAR,Jaguar F-PACE - World Car of the Year 2017,524,0,0,2017-04-19 09:09:06+00:00,70
WktRWGOklMM,OFF_PLAYLIST,CITROËN,CITROËN C5 AirCross 2018 - le clip officiel,2344,6,2,2017-04-18 12:28:06+00:00,96
JDRjh7oAups,OFF_PLAYLIST,RENAULT,Le nouveau spot TV du Renault Kadjar,7374,25,0,2017-04-15 12:07:39+00:00,58
r33PGgBRXvs,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,FCA MotorVillage de Casablanca présenté par Danilo ANNESE,12561,63,1,2017-04-14 22:03:21+00:00,209
V4h9IzRh8Ss,OFF_PLAYLIST,VOLVO,90 ans de Volvo en images,854,4,0,2017-04-13 10:02:10+00:00,244
Hg_qJa2FPAI,OFF_PLAYLIST,AUDI,Nouvelle Audi RS 3 Berline,1524,6,0,2017-04-11 14:37:20+00:00,102
3yxXLanCrhQ,OFF_PLAYLIST,AUDI,Audi Q5 - Entendez l'appel,1302,2,0,2017-04-11 14:29:26+00:00,33
TNyDoUTdxeA,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Bentley EXP 12 Speed 6e Concept,281,1,0,2017-04-11 14:23:25+00:00,129
ksZeTHicOz4,OFF_PLAYLIST,CITROËN,Nouvelle Citroën C3 Airbump®,1235,3,0,2017-04-11 14:15:15+00:00,25
7EIIahEtxA0,OFF_PLAYLIST,MERCEDES,Mercedes-AMG GLC 63 4MATIC+,1625,1,0,2017-04-06 16:58:55+00:00,60
BVqSltQsuHc,OFF_PLAYLIST,FORD,Extraits de la démo FORD SYNC 3,22222,55,4,2017-04-05 23:46:07+00:00,203
WDQ-SMTgH3E,OFF_PLAYLIST,FORD,Extrait de la démo FORD SYNC 3,3657,5,0,2017-04-03 19:38:15+00:00,61
WiMpfEFkysE,OFF_PLAYLIST,TOYOTA,TOYOTA C-HR : lancement au Maroc,10524,36,0,2017-04-01 21:19:18+00:00,284
xsJkCM25faU,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Winxo lance WinProtect+ au Maroc,4078,26,2,2017-04-01 15:24:15+00:00,145
Gb7IEW2R9Rw,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,AUTRE / MULTI-MARQUES,Ferrari 812 Superfast au salon de Genève 2017,798,2,0,2017-03-27 13:29:19+00:00,107
c3c8WDICyUI,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,KIA,KIA Picanto au salon de Genève 2017,3433,13,0,2017-03-26 15:00:24+00:00,106
HxdUJ0Yg784,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,MERCEDES,Mercedes Classe E Cabriolet au salon de Genève 2017,1349,4,0,2017-03-25 16:51:14+00:00,130
8ygW-sRwYzE,OFF_PLAYLIST,VOLKSWAGEN,Volkswagen T-Prime Concept GTE,5128,10,1,2017-03-25 11:05:20+00:00,87
R3cmpa4HwKI,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Helvetica Maroc : 1ère assurance auto 100% en ligne,897,7,2,2017-03-22 22:10:51+00:00,165
XHp9BO1g028,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,SEAT,SEAT Ibiza au salon de Genève 2017,5687,5,0,2017-03-20 19:57:54+00:00,99
NsNsZ3oLRG4,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,VW,VW Arteon au salon de Genève 2017,4705,3,1,2017-03-19 19:09:27+00:00,140
we7vDC_Fbuc,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,LAND ROVER,Land Rover Velar au salon de Genève 2017,2246,6,1,2017-03-19 19:05:25+00:00,141
AVdg85Kg46w,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,FORD,Ford Fiesta au salon de Genève 2017,4102,9,0,2017-03-19 19:02:35+00:00,114
4yiS6WYVBtE,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,JEEP,JEEP Compass au salon de Genève 2017,6622,3,0,2017-03-18 15:54:58+00:00,121
D4B7ZGWIH9I,OFF_PLAYLIST,VOLVO,Volvo Cars Maroc - Bilan et perspectives,3026,14,0,2017-03-16 10:01:10+00:00,82
h8U5_6MbUTM,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,RENAULT,Renault Alpine A110 au salon de Genève 2017,1065,5,0,2017-03-14 17:12:29+00:00,121
58YPiMphl_Y,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,RENAULT,Renault Captur au salon de Genève 2017,1038,6,0,2017-03-14 16:48:49+00:00,107
Yyr0zpo8JDo,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,NISSAN,Nissan Qashqai au salon de Genève 2017,8631,44,0,2017-03-14 13:13:56+00:00,113
LpPITmsHXs4,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,VOLVO,Volvo XC60 au salon de Genève 2017,5319,27,0,2017-03-14 13:11:41+00:00,116
elA1D-djyrg,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,WTCC Afriquia Race of Morocco 2017,899,56,0,2017-03-11 21:20:48+00:00,74
3dVvFxaEUH8,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,PEUGEOT,PEUGEOT 3008 Voiture de l'année au salon de Genève 2017,3892,4,0,2017-03-11 18:45:38+00:00,110
l_DzLdK1Mjw,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,AUTRE / MULTI-MARQUES,Airbus Pop.Up Concept 2017,3059,7,0,2017-03-08 13:15:33+00:00,167
Su9mkBpiiaE,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,RENAULT,Renault ZOE e Sport Concept au Salon de Genève 2017,580,4,0,2017-03-08 12:51:40+00:00,95
n1aXbKMgq6k,OFF_PLAYLIST,HYUNDAI,Essai du Hyundai Tucson 2017,166421,434,21,2017-03-04 22:38:51+00:00,313
9IMY9VXbDiM,OFF_PLAYLIST,RANGE ROVER,Range Rover Velar 2018,3915,12,1,2017-03-02 09:43:52+00:00,227
vO4G_l1x4Ds,OFF_PLAYLIST,FORD,SCAMA récompensée de nouveau par FORD,677,1,1,2017-03-01 18:12:07+00:00,68
j4FjEM4EQt0,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,"TOTAL Excellium, le carburant nettoyeur",80546,276,79,2017-02-28 21:46:48+00:00,318
VJx8m5IIeSc,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,FIAT,Lancement de la nouvelle FIAT Tipo Sedan au Maroc,37951,97,9,2017-02-28 19:29:00+00:00,271
wfTzwl0uA2U,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,DS7 Crossback,401,3,1,2017-02-28 19:24:36+00:00,100
P5eGkdN8K9o,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,PEUGEOT,Essai de la PEUGEOT 301 restylée,208960,558,37,2017-02-24 21:14:39+00:00,307
oQYLUjohqCA,OFF_PLAYLIST,NISSAN,Nissan Qashqai fête ses 10 ans,842,3,1,2017-02-23 13:46:09+00:00,76
YBbP6ANuZGE,OFF_PLAYLIST,BMW,Lancement de la nouvelle BMW Série 5 au Maroc,18986,121,1,2017-02-19 18:59:16+00:00,219
K-t-xNzR4-w,OFF_PLAYLIST,HYUNDAI,Hyundai Accent 2018 - Première mondiale,5890,8,0,2017-02-19 12:37:31+00:00,69
hWTRNiUsuCI,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,NISSAN,Essai de la nouvelle Nissan Micra Gen5,7764,35,0,2017-01-30 14:34:46+00:00,329
PND6sRAHFzI,OFF_PLAYLIST,VOLVO,Skype for Business à bord de la série 90 chez Volvo,642,2,0,2017-01-26 07:41:44+00:00,105
9JY2uYBLYvk,OFF_PLAYLIST,OPEL,OPEL Crossland X 2018,13290,11,0,2017-01-23 10:35:07+00:00,52
FZH_v221NvE,OFF_PLAYLIST,BMW,La famille BMW Série 4 2017,2077,6,0,2017-01-21 20:00:40+00:00,160
73-1fDmn-kY,OFF_PLAYLIST,AUDI,Audi A4  : Voiture de l'année ( COTY ) 2017 au Maroc,5881,14,1,2017-01-20 04:31:41+00:00,282
eDVbuJYOn6g,OFF_PLAYLIST,RENAULT,Renault Maroc - Bilan 2016 et perspectives 2017,1101,4,1,2017-01-18 01:12:54+00:00,175
x-I3ZPTGy4k,OFF_PLAYLIST,AUDI,Audi Q8 Concept,1035,0,0,2017-01-10 13:56:11+00:00,46
OrRe4YF7fUw,OFF_PLAYLIST,AUDI,Nouveau Audi SQ5,1653,3,0,2017-01-10 13:53:40+00:00,85
lHwYx8pzpLo,OFF_PLAYLIST,MERCEDES,Mercedes GLA 2018,5393,6,0,2017-01-10 13:49:45+00:00,97
k_gEu-wg0_U,OFF_PLAYLIST,KIA,Kia Stinger,1534,4,0,2017-01-09 16:10:50+00:00,36
lctvpw9FMGU,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Bentley Continental Supersports 2018,294,3,0,2017-01-08 13:20:06+00:00,89
pyT3GYKDg7Y,OFF_PLAYLIST,OPEL,Opel Astra - LED Matrix Light IntelliLux,8522,16,0,2016-12-19 11:18:17+00:00,74
_NRhV4k90o4,OFF_PLAYLIST,MERCEDES,Mercedes Classe E Coupé 2017,2081,5,0,2016-12-14 14:43:25+00:00,90
5noWf4Od0RU,OFF_PLAYLIST,VW,Nouveau VW Tiguan - le film officiel,33818,93,2,2016-12-10 22:23:31+00:00,207
ARkurRGOBiY,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,VW,Nouvelle VW Coccinelle,4258,13,0,2016-12-08 02:45:00+00:00,52
iYEmvQmYlek,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,BMW,Essai de la BMW i8,4858,20,2,2016-12-06 09:42:59+00:00,299
lWpqLi55fKI,OFF_PLAYLIST,FORD,Nouvelle Ford Fiesta 2017,15005,20,2,2016-12-02 10:28:15+00:00,121
qHtVqBeNSCU,OFF_PLAYLIST,DACIA,« Miftah Dacia » : offre de financement inédite,7021,19,2,2016-11-29 11:23:36+00:00,142
lKAp4vSogcg,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,DACIA,Essai des nouvelles Dacia Logan et Sandero 2016,13901,41,5,2016-11-28 22:21:22+00:00,182
soO0m8ailFc,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,"Tanger MED, un complexe portuaire de rang mondial",26589,230,17,2016-11-28 11:52:39+00:00,313
NEMb6PvUzMs,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Automotive Meetings Tanger MED 2016,377,1,0,2016-11-28 00:18:22+00:00,86
Y3dMqS8E8Sw,OFF_PLAYLIST,RENAULT,"Marc Nassif, DG de Renault Maroc aux AMT 2016",459,1,0,2016-11-27 23:19:56+00:00,178
gTD89g5PDPE,OFF_PLAYLIST,PEUGEOT,Peugeot 301 2017 restylée,9319,17,1,2016-11-26 15:02:32+00:00,45
nhGkOBEBHAw,OFF_PLAYLIST,ALFA ROMEO,Alfa Romeo Stelvio 2018 - film officiel,4082,11,0,2016-11-20 21:32:04+00:00,61
kTjUZhv3YXk,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Nouvelle Golf 7 facelift,3683,9,1,2016-11-16 12:09:55+00:00,109
u7WFiwolnmQ,OFF_PLAYLIST,JAGUAR,Jaguar i-PACE Concept,516,1,0,2016-11-15 19:59:39+00:00,91
sdcjvyixnls,OFF_PLAYLIST,CITROËN,Citroën C-Elysée 2017 restylée,10443,14,0,2016-11-15 16:24:08+00:00,102
APEHwYt-ybc,OFF_PLAYLIST,NISSAN,"Entretien avec Isao Sekiguchi, président de Nissan North Africa & Egypt",419,3,0,2016-11-15 14:53:08+00:00,73
55d3ap9XXJ0,OFF_PLAYLIST,BMW,BMW Série 5 2017 - film officiel,1898,2,0,2016-11-09 09:56:42+00:00,172
yIE3aK2UcwE,OFF_PLAYLIST,AUDI,Audi Q5 - le film officiel,3661,7,1,2016-11-04 14:57:08+00:00,69
qqrg3NUFw2U,OFF_PLAYLIST,AUDI,Audi A5 Cabriolet - le film officiel,1280,6,0,2016-11-04 14:56:12+00:00,65
wFPEI-i19mE,OFF_PLAYLIST,VOLVO,Volvo S90 Excellence 2017,1111,5,0,2016-11-03 19:04:42+00:00,135
c_3wE3hnf_E,OFF_PLAYLIST,FIAT,Fiat 124 Spider : 50 ans de voyage,593,0,0,2016-11-03 19:04:27+00:00,136
Bbf_6k4_-z0,OFF_PLAYLIST,SEAT,SEAT Leon,530,2,0,2016-11-03 14:30:38+00:00,84
y66DyKKTDbg,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SEAT,SEAT Ibiza facelift 2017,3707,3,0,2016-11-03 13:53:59+00:00,92
WESqzmA2MU4,OFF_PLAYLIST,VOLKSWAGEN,Volkswagen Atlas 2017,1815,0,0,2016-11-02 11:21:28+00:00,38
Wy9-VaZUH4U,OFF_PLAYLIST,SKODA,Skoda Octavia 2017,8311,12,1,2016-10-31 11:29:03+00:00,49
ECrb6N1ygjE,OFF_PLAYLIST,MERCEDES,Mercedes Classe E63 AMG,1428,4,1,2016-10-31 11:04:55+00:00,74
sqAsqJB4fmw,OFF_PLAYLIST,NISSAN,Ambassadeurs Nissan à l'UEFA Champions League,279,3,0,2016-10-31 10:33:24+00:00,31
gnjMDaYylHU,OFF_PLAYLIST,AUDI,Spot TV : nouvelle Audi S5,840,5,1,2016-10-29 14:33:06+00:00,108
WWDNF34-QKM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,ALFA ROMEO,Essai de l'Alfa Romeo Giulia,16643,55,1,2016-10-29 09:08:19+00:00,317
189ZOfGDGok,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,RENAULT,Essai de la Renault Talisman,20786,70,8,2016-10-24 22:58:42+00:00,257
kHuOLDvlz3E,OFF_PLAYLIST,SEAT,Seat Leon facelift 2017,7459,5,0,2016-10-22 12:04:31+00:00,144
wINwH26EJVo,OFF_PLAYLIST,HYUNDAI,Hyundai i10 au Mondial de Paris 2016,1804,6,0,2016-10-19 08:28:09+00:00,55
AHHhRyR_1yM,OFF_PLAYLIST,TOYOTA,Toyota C-HR au Mondial de Paris 2016,4484,0,0,2016-10-18 09:56:38+00:00,54
-SkbMX4xD2o,OFF_PLAYLIST,SUZUKI,Suzuki Ignis au Mondial de Paris 2016,1511,0,0,2016-10-18 09:55:18+00:00,46
sXG5fdod7fs,OFF_PLAYLIST,SKODA,Skoda Kodiaq au Mondial de Paris 2016,3928,2,0,2016-10-18 09:52:45+00:00,71
SJCoJQQJ1y0,OFF_PLAYLIST,RENAULT,Essai de la Renault MEGANE Sedan,44407,136,5,2016-10-16 19:51:37+00:00,175
sONbC4abTsA,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,BMW,BMW xDrive X-Perience 2016,3993,11,0,2016-10-15 21:31:24+00:00,181
5O5-q-lzkkA,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,AUDI,Audi S5 Sportback au Mondial de Paris 2016,875,1,0,2016-10-15 18:29:48+00:00,47
V83tWt-9bi8,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,AUDI,Audi RS3 Sedan au Mondial de Paris 2016,337,1,0,2016-10-15 18:24:55+00:00,51
